"","Otu000153","Otu000653","Otu000813","Otu000226","Otu000645","Otu000460","Otu000620","Otu000397","Otu000115","Otu000400","Otu001119","Otu000359","Otu000315","Otu000485","Otu000169","Otu000334","Otu000186","Otu000121","Otu001568","Otu000211","Otu000413","Otu000374","Otu000124","Otu000393","Otu000358","Otu000013","Otu001109","Otu000284","Otu000095","Otu000060","Otu000108","Otu000306","Otu000375","Otu000079","Otu000046","Otu000713","Otu000038","Otu000294","Otu000684","Otu000084","Otu001914","Otu000331","Otu001212","Otu000042","Otu000454","Otu000283","Otu001205","Otu000117","Otu000984","Otu000165","Otu000183","Otu000012","Otu000242","Otu001485","Otu000507","Otu000394","Otu000391","Otu000639","Otu000035","Otu000201","Otu000378","Otu000402","Otu001169","Otu001023","Otu001162","Otu001004","Otu000071","Otu000717","Otu000589","Otu000800","Otu000103","Otu001098","Otu000588","Otu001204","Otu000288","Otu001209","Otu000846","Otu000099","Otu001438","Otu000853","Otu000785","Otu000349","Otu000640","Otu000100","Otu000175","Otu000185","Otu005596","Otu000790","Otu000252","Otu001350","Otu000385","Otu000407","Otu002730","Otu000303","Otu000821","Otu000632","Otu000039","Otu000150","Otu000179","Otu000952"
"210",6,7,0,1,0,5,7,20,120,0,0,0,0,0,7,0,0,42,0,0,0,0,31,0,0,145,0,0,0,125,3,2,0,0,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,186,11,0,1,0,0,0,290,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0
"211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,2,23,0,0,215,0,3,1,20,0,1,0,46,54,0,4,0,0,76,0,8,0,12,0,2,0,0,0,1,0,111,5,0,1,0,0,0,96,2,0,1,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,4,0,0,0,0,0,24,4,0,0,0,0,23,0,3,0
"212",0,0,0,2,0,0,0,1,0,1,0,0,0,0,4,1,1,23,0,0,1,1,18,4,4,86,0,0,4,31,5,0,0,78,0,0,2,0,0,14,0,13,0,0,1,0,0,2,0,0,0,153,4,1,0,0,0,0,204,0,0,0,0,0,0,0,111,1,0,0,110,0,3,0,0,1,0,5,0,0,0,0,0,0,11,0,0,0,0,0,44,1,0,2,0,0,12,0,2,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,50,0,0,245,0,2,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,7,0,0,0,153,8,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,53,0,0,0
"214",0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,21,8,0,144,0,0,0,23,0,0,100,66,48,0,0,0,0,2,0,0,0,19,0,0,0,2,0,14,0,94,0,0,0,40,0,0,205,9,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,43,2,0,0,0,0,0,44,0,0,0,0,0,90,15,0,0
"215",4,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,7,27,0,0,5,0,16,0,0,351,1,0,4,3,79,3,0,0,11,0,13,0,0,0,0,0,0,38,0,0,0,3,2,0,0,12,3,0,2,0,0,0,219,0,0,0,0,0,0,0,20,0,0,0,146,0,1,0,0,0,20,11,0,0,0,3,0,27,0,0,0,0,0,0,3,0,0,0,0,0,1,0,7,0
"216",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,27,0,2,579,0,0,1,58,64,3,0,0,0,0,228,0,0,0,0,0,0,2,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215,0,0,0
"217",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,23,0,0,2,1,152,1,3,454,0,6,381,1,166,6,0,15,0,0,83,0,0,1,0,0,0,5,0,0,0,27,0,0,0,65,1,0,1,0,0,0,1,0,0,2,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,5,5,0,0,0,0,0,8,0,0,0,0,0,2,0,8,0
"218",0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,3,1,0,0,0,0,1,36,0,0,354,0,0,1,10,0,1,5,0,1802,0,16,0,0,96,0,0,0,39,0,0,0,2,0,7,0,100,0,0,0,0,0,0,29,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,0,0,0,0,1,0,0,0,0,0,172,0,2,0
"219",0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,0,0,0,3,48,3,4,62,0,0,0,2,0,0,0,344,6,3,0,0,0,3,0,8,0,23,0,2,0,0,0,0,0,161,1,0,1,0,0,0,345,0,0,1,0,0,0,0,70,0,0,0,13,0,0,0,0,0,0,1,0,0,1,0,0,2,5,0,0,0,0,0,19,0,0,0,0,1,26,0,2,0
"220",7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,1,50,0,4,313,0,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,0,39,0,0,0,0,0,3,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0
"221",0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,5,0,0,0,0,25,10,27,7,135,0,3,120,73,0,0,95,0,141,0,0,0,0,17,0,0,0,34,0,0,0,1,0,0,0,108,4,0,0,0,0,0,283,0,0,0,0,0,0,0,73,0,8,0,0,0,0,0,2,0,5,0,0,0,0,297,0,11,47,0,0,0,6,0,0,0,0,0,3,2,22,200,1,0
"222",1,0,0,0,0,0,0,1,746,3,0,0,0,0,75,0,4,0,0,0,0,1,8,0,0,96,0,0,0,32,0,0,0,11,81,0,0,0,2,5,0,0,0,66,0,1,0,5,0,0,123,85,0,0,0,0,0,0,0,2,0,0,0,4,0,0,10,0,5,0,0,0,0,0,3,0,0,15,0,0,0,0,2,22,56,0,2,0,0,0,8,0,0,1,0,0,184,10,4,0
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"224",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,50,0,0,47,2,0,110,0,0,0,2,0,5,0,1,7,0,4,0,0,1,0,0,0,19,0,0,1,7,0,9,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,128,0,0,0
"225",2,0,0,0,0,0,0,2,2913,0,0,0,0,0,3,4,1,9,0,0,0,0,44,0,0,22,0,2,0,28,1,0,0,39,14,0,1,0,0,1,0,0,0,16,0,0,0,5,0,3,0,53,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,0,0,12,0,0,0,0,0,4,74,0,0
"226",751,18,0,2,29,0,13,0,8,0,0,0,0,0,0,0,2,35,0,34,0,0,45,0,4,169,0,0,0,47,0,0,2,0,5,0,16,0,0,0,0,0,0,0,0,19,0,5,0,0,26,123,1,0,1,1,0,0,1,0,0,1,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,221,9,23,0
"227",0,1,1,0,0,2,0,4,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,273,0,0,1,0,0,0,0,0,0,0,224,0,3,0,1199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,27,0,0,191,0,0,91,0,1,0,0,0,0,0,198,0,0,0,0,0,0,24,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,30,0
"229",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,702,0,1,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,8,0,90,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,12,0,0,1,0,0,0,0,0,0,0,210,9,2,1
