"","Otu00001","Otu00057","Otu00023","Otu00002","Otu00046","Otu00003","Otu00213","Otu00015","Otu00007","Otu00049","Otu00083","Otu00203","Otu00207","Otu00018","Otu00028","Otu00013","Otu00300","Otu00033","Otu00171","Otu00073","Otu00108","Otu00075","Otu00014","Otu00101","Otu00005","Otu00027","Otu00154","Otu00077","Otu00036","Otu00035","Otu00006","Otu00050","Otu00559","Otu00056","Otu00022","Otu00009","Otu00393","Otu00024","Otu00189","Otu00012","Otu00011","Otu00162","Otu00346","Otu00090","Otu00111","Otu00048","Otu00194","Otu00119","Otu00020","Otu00039","Otu00044","Otu00081","Otu00275","Otu00184","Otu00099","Otu00059","Otu00040","Otu00160","Otu00010","Otu00512","Otu00008","Otu00004","Otu00107","Otu00053","Otu00078","Otu00110","Otu00091","Otu00491","Otu00069","Otu00079","Otu00037","Otu00029","Otu00178","Otu00038","Otu00041","Otu00092","Otu00234","Otu00514","Otu00058","Otu00047","Otu00067","Otu00043","Otu00085","Otu00054","Otu00122","Otu00068","Otu00088","Otu00126","Otu00096","Otu00031","Otu00034","Otu00131","Otu00061","Otu00324","Otu00285","Otu00045","Otu00032","Otu00120","Otu00264","Otu00607"
"14",4022,2,4,4,110,0,0,53,2,0,81,276,0,3,0,0,0,45,0,41,0,3,0,8,17,0,15,0,0,0,23,0,0,95,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,9,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,110,0,0,3,0,0,13,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",427,1,0,2,4,110,0,27,6,31,0,0,0,9,44,95,51,6,0,7,0,0,575,8,176,3,0,0,68,3,55,47,0,11,12,418,3,29,0,125,345,2,22,17,0,6,0,0,98,1,3,49,0,19,39,109,9,0,188,1,585,144,1,27,0,0,0,16,45,29,7,3,0,8,34,14,0,0,73,0,61,0,8,18,0,0,0,0,47,66,73,6,46,0,6,63,140,0,0,5
"16",3904,0,8,1,118,0,0,448,1,0,48,0,0,7,1,0,0,10,0,53,0,2,0,21,10,2,4,0,0,1,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",2379,0,3,2,68,1,0,12,0,0,36,0,0,5,0,0,0,8,0,21,0,0,0,13,7,0,21,0,0,1,4,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",3517,0,4,5,99,0,0,23,0,0,22,0,0,0,0,0,0,7,0,21,0,0,0,9,12,0,26,0,0,0,11,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",29817,0,74,0,539,0,0,95,0,0,165,197,0,18,6,1,0,135,0,240,0,86,1,84,68,0,54,0,0,2,22,8,0,318,15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,52,0,0,4,0,0,16,10,0,0,0,0,0,0,1,0,441,0,0,5,0,2,158,0,0,0,0,0,0,304,0,1,0,0,0,0,0,0,0,0,0,0,0
"20",3877,0,5,2,79,2,0,50,0,0,38,26,0,6,0,0,0,51,0,47,0,23,0,11,17,2,13,0,0,0,19,0,0,53,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,94,2,0,2,0,0,74,0,0,0,0,0,0,104,0,0,0,0,0,2,2,0,0,0,0,0,0
"21",2881,0,20,0,144,0,0,28,0,0,47,52,0,6,0,0,0,33,0,39,0,16,0,17,25,0,8,0,0,0,8,0,0,52,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,3,0,0,39,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",2375,0,21,1,140,2,0,17,1,0,54,38,0,16,0,1,0,36,0,67,0,21,0,11,12,8,20,0,0,3,19,4,0,81,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,4,0,14,0,0,0,0,16,0,0,1,2,0,1,0,0,0,0,0,5,0,1,0,158,0,0,10,0,1,63,0,0,0,3,0,0,57,0,0,0,0,0,0,8,0,0,0,0,0,0
"23",449,0,0,0,5,270,0,6,10,85,4,0,0,4,37,110,76,3,0,10,0,1,788,3,313,7,3,0,47,2,541,10,1,16,58,132,0,25,0,316,428,10,5,24,0,27,0,0,88,16,1,55,0,47,5,160,7,4,624,3,668,753,3,50,0,0,1,5,69,25,12,0,0,15,77,49,0,2,128,0,111,0,5,34,5,0,0,8,56,63,252,5,69,0,1,16,232,0,0,0
"24",8289,0,32,4,205,4,0,118,0,0,83,0,0,13,1,2,0,51,0,75,0,47,11,42,35,0,36,0,0,3,10,5,0,112,3,6,0,16,0,5,6,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,41,3,0,10,7,0,3,2,0,0,0,2,0,0,4,0,163,9,0,2,0,0,108,0,0,0,2,1,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",3485,0,17,3,118,0,0,123,2,0,49,0,0,4,1,3,0,34,0,27,0,28,0,11,18,2,17,0,1,5,10,0,0,48,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,14,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,73,0,0,3,0,0,65,0,0,3,0,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",2983,0,1,0,80,0,0,89,2,0,33,1,0,11,0,1,0,10,0,52,0,4,0,16,18,0,8,0,0,3,7,0,0,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,1,3,0,0,0,0,0,0,3,0,79,0,0,0,0,0,21,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",46035,0,113,2,450,193,0,716,22,6,164,115,0,8,46,16,10,102,0,205,0,144,154,61,129,4,50,2,3,0,77,8,0,312,5,29,0,65,0,50,63,4,0,11,0,7,0,0,75,7,0,3,12,1,0,38,0,78,68,0,66,317,1,12,3,0,0,0,8,10,7,4,0,410,42,11,16,0,17,174,9,0,2,7,3,0,277,2,16,25,16,1,16,8,3,20,70,0,0,4
"28",8533,0,47,5,304,0,0,86,0,0,81,13,0,12,0,2,0,42,0,156,0,54,1,70,18,0,41,0,0,1,39,9,0,249,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,36,0,0,0,1,0,3,4,0,0,0,0,0,0,2,0,273,1,0,1,0,0,71,0,0,0,3,0,0,104,0,0,0,0,0,0,5,0,0,0,0,0,0
"29",3731,0,39,1,115,0,0,22,0,0,68,62,0,9,1,0,0,45,0,89,0,22,2,20,14,0,23,0,0,0,8,4,0,81,0,0,0,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,133,0,0,2,0,1,37,2,0,0,0,3,0,68,0,0,0,0,0,0,6,0,0,0,0,0,0
"30",5915,0,3,9,148,0,0,141,0,0,46,137,0,5,2,0,0,35,0,98,0,27,0,26,16,0,21,0,0,0,9,2,0,80,0,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,22,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,121,0,0,0,0,0,61,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",743,1,4,3,24,55,0,10,20,63,14,0,0,12,41,81,6,7,0,8,0,8,601,6,321,1,1,7,19,9,394,73,0,26,133,228,0,89,0,806,316,27,5,8,0,16,0,0,95,9,6,37,5,1,12,173,14,1,359,0,582,245,5,46,0,0,3,0,148,27,8,1,0,24,197,34,0,3,120,10,138,0,11,26,17,0,18,6,68,42,132,8,27,0,0,74,268,1,0,0
"32",5917,0,8,2,171,0,0,66,1,0,83,0,0,7,1,1,0,11,0,78,0,0,4,59,10,6,19,0,0,0,5,0,0,88,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,27,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,141,1,0,4,0,0,21,0,0,0,5,2,0,6,0,0,1,0,0,0,0,0,1,2,0,0,0
"33",1442,0,3,0,55,0,0,43,2,1,8,3,0,6,0,0,0,8,0,10,0,0,2,6,4,0,7,0,0,0,4,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0
"34",972,0,1,0,49,0,0,14,0,0,7,0,0,0,0,1,0,2,0,17,0,0,0,7,3,0,6,0,0,0,1,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"35",2468,0,4,0,93,1,0,45,0,2,20,13,0,5,1,0,0,7,0,27,0,0,1,5,8,0,1,0,0,0,8,0,0,34,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,5,0,1,2,0,0,0,1,0,0,0,0,46,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"36",11647,0,4,15,166,5,0,916,1,0,68,45,3,4,1,0,0,53,0,49,0,3,7,22,45,2,12,0,0,0,21,3,0,94,0,0,0,0,0,4,6,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,19,7,0,6,4,0,5,3,0,0,0,0,0,0,0,0,108,0,0,0,0,0,3,3,1,0,1,0,0,6,0,0,0,0,0,3,2,0,0,1,0,0,0
"37",33184,0,33,3,489,4,0,52,3,0,148,30,0,14,5,1,0,58,0,189,0,6,1,74,57,3,86,0,0,2,31,8,0,359,1,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,68,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,483,1,0,5,0,0,28,0,0,0,11,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,0
"38",5859,0,2,5,128,2,0,75,0,0,63,95,0,3,2,0,0,57,0,78,0,2,2,17,22,0,23,0,0,0,39,0,0,91,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,2,13,0,4,0,0,0,0,15,2,0,4,3,0,6,4,0,0,0,0,0,0,0,0,160,0,0,6,0,0,24,0,0,0,4,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0
"39",1080,0,13,3,49,7713,0,24,235,412,21,0,0,70,695,1234,13,8,0,27,0,2,9634,6,2627,136,10,45,613,3,2679,140,26,52,76,2274,2,142,0,5547,4204,29,72,243,1,391,10,5,5471,72,49,546,3,130,44,2409,42,2,4240,62,6239,4162,84,577,0,0,4,24,624,339,87,78,20,47,790,200,0,15,1129,0,1120,1,324,582,67,0,0,162,408,426,2429,117,224,0,0,827,2837,0,0,0
"40",5434,1,7,2,96,0,0,488,1,0,53,0,0,2,0,0,0,35,0,48,0,5,1,14,18,0,17,0,0,0,17,6,0,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,32,2,0,2,2,0,2,1,0,0,0,0,0,0,0,0,87,0,0,2,0,1,8,2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,0
"41",7937,0,2,2,201,0,0,167,0,0,61,0,0,2,0,0,0,16,0,65,0,3,0,19,27,0,21,0,0,0,16,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,10,0,0,2,6,0,2,2,0,0,0,0,0,0,1,0,147,1,0,4,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",4648,0,17,0,199,2,0,142,0,0,89,0,0,23,8,0,0,11,0,103,0,1,0,35,11,0,24,0,0,3,24,8,0,118,0,0,0,5,0,1,1,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,36,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,209,1,0,0,0,0,6,0,0,0,4,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0
"43",5095,0,5,6,143,1,0,74,5,0,58,47,0,12,0,0,0,19,0,96,0,5,0,36,17,0,26,0,2,0,8,4,0,120,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,18,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,162,0,0,14,0,0,15,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",7298,2,10,0,201,0,0,163,1,0,77,24,0,7,0,0,0,15,0,62,0,7,0,37,28,0,28,0,0,1,21,1,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,2,1,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,11,0,0,0,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"45",33313,0,47,0,713,0,0,179,1,0,225,94,0,5,3,0,0,49,0,353,0,0,0,170,74,4,79,0,0,5,79,2,0,435,2,1,0,27,0,0,1,0,0,0,0,1,0,0,0,0,15,0,16,0,0,0,0,98,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,694,0,0,2,0,0,11,0,0,1,0,4,0,3,0,0,3,0,0,0,5,0,0,0,9,0,0
"46",4460,0,18,4,174,1,0,14,3,0,65,38,0,2,3,0,0,19,0,71,0,0,0,40,24,0,32,0,0,1,18,2,0,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,21,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,190,0,0,2,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",80,1,4,1,8,711,0,0,7,88,7,0,0,0,115,43,44,0,0,2,0,0,331,6,221,2,0,5,24,0,136,9,0,11,11,167,0,4,0,126,154,0,0,6,9,46,0,0,194,16,3,23,0,51,7,52,0,0,134,0,246,895,2,43,0,0,0,14,27,46,44,8,0,11,85,16,0,0,32,0,28,0,5,6,1,3,0,4,81,67,37,18,63,0,0,71,120,0,0,0
"48",19906,0,46,110,33,55,0,4652,13,7,10,0,0,12,15,6,1,443,0,99,0,161,149,12,551,42,28,1,5,227,72,9,0,24,5,141,0,43,0,120,112,1,0,1,9,1,0,1,24,8,17,0,2,0,0,15,7,2,21,0,179,83,0,9,2,2,0,0,2,6,201,1,0,68,12,5,3,0,2,792,8,1,5,3,5,0,938,1,3,81,8,1,0,2,0,43,8,1,0,0
"49",149716,0,49,65013,211,84,0,5914,11,13,98,10,0,154,14,4,0,346,0,161,0,0,12,140,268,16,58,2,3,2594,1083,52,0,82,23,22,0,168,0,19,25,0,0,1,0,1,1,1,20,6,62,0,37,0,0,6,0,29,88,0,14,94,0,78,3,18,1,0,7,0,10,4,0,349,0,0,259,0,9,108,6,0,2,39,2,1,9,0,2,6,7,0,0,114,0,1,9,18,0,0
"50",44098,7,17,34943,99,44,0,4586,41,0,47,28,0,4,0,2,0,51,0,38,1,1,27,43,118,2,10,1,2,676,87,3,0,37,12,15,0,4,0,14,5,0,0,0,0,0,0,0,26,4,10,6,0,2,1,0,0,7,18,0,8,52,0,16,9,6,0,0,7,0,12,0,0,87,7,3,23,0,1,48,0,15,0,36,6,1,0,0,0,9,0,0,0,0,0,7,2,1,0,0
"51",33944,0,3,125,69,35,0,14901,7,0,16,21,0,14,3,18,0,157,0,29,0,1,12,34,95,17,4,1,11,719,102,6,0,41,0,58,0,1,0,54,43,0,2,0,2,0,0,0,11,1,14,2,3,2,0,3,1,22,13,0,20,74,0,13,9,0,0,0,0,1,7,7,0,63,12,3,14,0,0,84,9,0,0,25,0,2,0,1,0,3,6,0,0,0,0,0,4,0,0,0
"52",71,0,0,49,0,8,0,2,3,1,0,0,0,0,1,0,0,1,0,2,0,0,2,0,22,0,0,1,3,8,41,5,0,0,6,8,0,31,0,1,0,0,0,2,0,5,0,0,1,2,19,0,0,0,0,0,0,0,2,0,8,3,0,14,0,1,0,0,0,0,1,0,0,0,1,2,10,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,5,0,1,0,3,0,0
"53",15903,0,68,14633,222,115,0,634,14,15,61,21,0,78,5,20,0,412,0,93,0,0,52,74,153,47,30,1,34,40,111,28,0,189,14,42,0,38,0,55,53,2,0,2,0,10,1,0,96,7,5,0,28,1,6,12,1,20,77,0,50,143,0,37,19,8,10,0,1,9,29,0,0,196,10,0,9,0,17,102,6,1,1,21,2,3,3,0,0,13,7,1,23,10,0,9,22,0,0,0
"54",91,0,545,88,803,45,0,5,26,0,175,0,0,124,7,3,0,985,0,842,0,1280,20,307,463,47,84,0,7,82,238,83,0,490,0,18,0,517,0,24,30,0,0,0,0,1,0,0,35,10,30,0,0,0,0,0,2,71,37,0,40,29,2,16,17,30,0,0,7,0,3,1,0,724,0,0,44,0,0,1489,44,0,8,21,24,1,3498,0,0,1,1,0,0,7,0,0,8,2,0,0
"55",101,0,0,56,0,3,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1,3,1,24,0,0,0,1,14,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"56",22136,0,10,19043,26,15,0,1229,2,1,22,8,0,15,8,8,0,13,1,5,0,5,8,13,41,1,11,2,4,546,86,1,0,7,4,30,0,3,0,19,18,0,0,0,0,6,5,3,11,1,6,0,8,0,1,3,0,2,3,0,15,76,0,3,0,1,0,0,2,0,7,0,0,19,0,0,1,0,0,38,1,3,0,4,2,5,26,0,0,10,2,1,0,7,0,5,0,0,0,0
"57",14247,2,7,24991,62,14,0,286,19,0,28,9,0,43,3,4,0,41,0,33,1,0,15,37,82,11,0,0,11,441,101,1,0,39,6,17,0,8,0,15,28,0,0,0,1,3,0,0,14,2,3,0,5,0,1,1,5,10,11,0,17,127,0,0,4,5,0,0,2,0,5,10,3,106,10,1,1,0,3,17,0,0,3,23,7,5,10,0,0,3,4,0,0,2,0,1,9,0,0,0
"58",25077,0,151,603,1281,386,0,300,11,1,815,0,0,258,35,12,0,1458,0,499,0,108,153,770,991,183,283,0,6,909,1144,189,0,1128,63,111,0,248,0,61,313,0,0,0,0,4,2,9,131,17,4,29,219,7,0,0,1,97,322,0,169,243,0,81,0,3,0,0,16,12,116,33,0,1518,55,37,15,0,28,406,1,0,1,188,56,0,60,0,13,0,3,1,0,0,0,9,36,0,0,11
"59",7195,0,16,9815,18,14,0,54,4,0,2,39,0,6,0,2,0,21,0,30,0,52,2,5,21,0,0,0,2,91,36,0,0,5,0,12,0,21,0,7,0,1,0,0,2,0,0,1,7,0,0,0,5,0,0,1,1,2,1,0,3,11,0,3,2,0,0,0,1,0,2,0,0,10,0,0,2,0,2,139,0,0,1,0,0,0,159,0,0,1,0,2,1,0,0,1,1,0,0,0
"60",8858,0,7,14797,58,39,0,312,4,0,18,30,0,20,0,0,0,38,0,7,0,0,19,9,140,1,5,0,0,435,82,2,0,20,0,10,0,2,0,5,11,0,0,0,0,1,0,1,5,6,2,0,9,0,0,0,1,3,8,0,17,49,0,8,0,0,0,0,1,0,9,1,0,38,0,0,12,0,4,22,1,0,1,9,6,0,6,4,1,2,1,0,0,5,0,0,5,0,0,0
"61",397,0,1,56,5,3294,0,20,19,201,0,0,0,3,176,134,115,0,0,2,0,1,1087,2,544,12,0,20,245,4,188,54,5,3,18,1345,1,119,0,629,660,15,6,54,39,584,7,1,2336,19,4,87,1,162,61,156,2,0,1353,6,939,3623,10,100,0,0,0,51,75,133,52,35,1,3,380,43,0,4,37,1,75,0,24,25,19,6,0,19,131,478,118,71,123,0,6,237,370,1,0,4
"62",27241,0,2,290,119,101,0,9275,8,4,54,7,0,60,16,11,0,373,0,44,0,5,36,46,110,12,10,0,2,363,204,2,0,40,8,28,0,3,0,78,32,3,0,6,7,1,0,0,96,27,14,5,3,1,0,9,7,15,36,0,54,132,0,19,2,5,0,0,2,3,22,5,0,104,3,6,17,0,4,130,13,0,0,14,5,0,13,0,0,15,9,2,3,0,0,8,18,0,0,0
